1,893,V. Kohli
2,863,R.G. Sharma
3,820,L.R.P.L. Taylor
4,812,Babar Azam
5,798,A.J. Finch
6,796,J.E. Root
7,793,F. du Plessis
7,793,K.S. Williamson
9,792,D.A. Warner
10,788,Q. de Kock
11,767,S.D. Hope
12,747,Fakhar Zaman
13,733,S. Dhawan
14,731,J.J. Roy
15,723,M.J. Guptill
16,721,Imam-ul-Haq
17,715,J.C. Buttler
17,715,Mushfiqur Rahim
19,703,E.J.G. Morgan
20,692,U.T. Khawaja
21,691,J.M. Bairstow
22,675,Shakib Al Hasan
22,675,H.M. Amla
24,670,M.S. Dhoni
25,662,Tamim Iqbal
26,656,S.O. Hetmyer
26,656,G.J. Maxwell
28,653,B.A. Stokes
29,641,P.R. Stirling
30,636,S.P.D. Smith
31,619,K.M. Jadhav
32,613,D.A. Miller
33,605,Haris Sohail
34,599,H.E. van der Dussen
35,585,A.D. Mathews
36,583,Soumya Sarkar
37,582,T.W.M. Latham
38,580,T.M. Head
39,577,Mohammad Hafeez
39,577,B.R.M. Taylor
39,577,K.J. Coetzer
39,577,N. Dickwella
43,569,A.D. Hales
44,568,C.H. Gayle
44,568,Mahmudullah
46,565,M.P. Stoinis
47,555,Rahmat Shah
48,551,Sarfaraz Ahmed
49,550,H.M. Nicholls
50,549,J.D.S Neesham
51,546,Mohammad Shahzad
52,543,P.S.P. Handscomb
53,541,K.J. O'Brien
53,541,A. Balbirnie
55,540,S.E. Marsh
56,537,Sikandar Raza
57,532,B.K.G. Mendis
58,530,A.T. Rayudu
59,525,C.S. MacLeod
60,524,Imad Wasim
61,517,A.T. Carey
61,517,S.C. Williams
63,515,Shaiman Anwar
64,514,Mohammad Nabi
65,513,Shoaib Malik
65,513,M.D.K.J. Perera
65,513,Hashmatullah Shahidi
68,510,W.T.S. Porterfield
69,508,Najibullah Zadran
69,508,H.H. Pandya
69,508,J.P. Duminy
72,506,W.U. Tharanga
73,501,C. de Grandhomme
74,499,C. Munro
75,490,J.O. Holder
76,488,Imrul Kayes
77,484,Rameez Shahzad
78,475,M.J. Santner
78,475,N.L.T.C. Perera
78,475,E. Lewis
81,474,M.N. Samuels
82,471,H. Masakadza
82,471,C.R. Ervine
84,464,Sabbir Rahman
85,463,H.D.R.L. Thirimanne
86,460,L.D. Chandimal
87,457,Anshuman Rath
88,455,Liton Das
88,455,Rashid Khan
90,453,M.D. Gunathilaka
91,451,A.K. Markram
92,446,Asghar Afghan
93,444,A.L. Phehlukwayo
94,442,M.M. Ali
95,441,R.D. Berrington
96,437,Gulbadin Naib
97,425,S.K. Raina
98,423,Nizakat Khan
98,423,D.M. Bravo
100,419,Mohammad Mithun
